,timestamp_temperature,value_type_temperature,value_temperature,timestamp_new,timestamp_humidity,value_type_humidity,value_humidity,timestamp_P1,value_type_P1,value_P1,timestamp_P2,value_type_P2,value_P2
111,2023-02-04 09:19:08.493929+00:00,temperature,30,2023-02-04 09:19:08+00:00,2023-02-04 09:19:08.493929+00:00,humidity,37,2023-02-04 09:19:08.491210+00:00,P1,2.0,2023-02-04 09:19:08.491210+00:00,P2,2.0
112,2023-02-04 09:21:48.993276+00:00,temperature,30,2023-02-04 09:21:48+00:00,2023-02-04 09:21:48.993276+00:00,humidity,37,2023-02-04 09:21:48.993263+00:00,P1,14.0,2023-02-04 09:21:48.993263+00:00,P2,2.0
113,2023-02-04 09:24:30.133679+00:00,temperature,30,2023-02-04 09:24:30+00:00,2023-02-04 09:24:30.133679+00:00,humidity,38,,,,,,
114,2023-02-04 09:27:08.944744+00:00,temperature,30,2023-02-04 09:27:08+00:00,2023-02-04 09:27:08.944744+00:00,humidity,37,2023-02-04 09:27:08.944680+00:00,P1,14.0,2023-02-04 09:27:08.944680+00:00,P2,2.0
115,2023-02-04 09:29:48.945927+00:00,temperature,31,2023-02-04 09:29:48+00:00,2023-02-04 09:29:48.945927+00:00,humidity,37,2023-02-04 09:29:48.947593+00:00,P1,6.0,2023-02-04 09:29:48.947593+00:00,P2,2.0
116,2023-02-04 09:32:28.941417+00:00,temperature,31,2023-02-04 09:32:28+00:00,2023-02-04 09:32:28.941417+00:00,humidity,37,2023-02-04 09:32:28.938560+00:00,P1,13.0,2023-02-04 09:32:28.938560+00:00,P2,2.0
117,2023-02-04 09:35:08.988077+00:00,temperature,31,2023-02-04 09:35:08+00:00,2023-02-04 09:35:08.988077+00:00,humidity,36,2023-02-04 09:35:08.989111+00:00,P1,37.0,2023-02-04 09:35:08.989111+00:00,P2,3.0
118,2023-02-04 09:37:49.391774+00:00,temperature,31,2023-02-04 09:37:49+00:00,2023-02-04 09:37:49.391774+00:00,humidity,36,2023-02-04 09:37:49.389588+00:00,P1,20.0,2023-02-04 09:37:49.389588+00:00,P2,2.0
119,2023-02-04 09:40:34.891981+00:00,temperature,31,2023-02-04 09:40:34+00:00,2023-02-04 09:40:34.891981+00:00,humidity,36,,,,,,
120,2023-02-04 09:43:09.340214+00:00,temperature,32,2023-02-04 09:43:09+00:00,2023-02-04 09:43:09.340214+00:00,humidity,36,2023-02-04 09:43:09.340234+00:00,P1,19.0,2023-02-04 09:43:09.340234+00:00,P2,3.0
121,2023-02-04 09:45:49.785300+00:00,temperature,32,2023-02-04 09:45:49+00:00,2023-02-04 09:45:49.785300+00:00,humidity,35,2023-02-04 09:45:49.779859+00:00,P1,10.0,2023-02-04 09:45:49.779859+00:00,P2,4.0
122,2023-02-04 09:48:30.379557+00:00,temperature,32,2023-02-04 09:48:30+00:00,2023-02-04 09:48:30.379557+00:00,humidity,36,2023-02-04 09:48:30.375096+00:00,P1,11.0,2023-02-04 09:48:30.375096+00:00,P2,2.0
123,2023-02-04 09:51:10.074445+00:00,temperature,32,2023-02-04 09:51:10+00:00,2023-02-04 09:51:10.074445+00:00,humidity,34,2023-02-04 09:51:10.074424+00:00,P1,6.0,2023-02-04 09:51:10.074424+00:00,P2,1.0
124,2023-02-04 09:53:49.989451+00:00,temperature,31,2023-02-04 09:53:49+00:00,2023-02-04 09:53:49.989451+00:00,humidity,34,,,,,,
125,2023-02-04 09:56:30.563776+00:00,temperature,30,2023-02-04 09:56:30+00:00,2023-02-04 09:56:30.563776+00:00,humidity,34,2023-02-04 09:56:30.563792+00:00,P1,8.0,2023-02-04 09:56:30.563792+00:00,P2,3.0
126,2023-02-04 09:59:10.947994+00:00,temperature,30,2023-02-04 09:59:10+00:00,2023-02-04 09:59:10.947994+00:00,humidity,35,2023-02-04 09:59:10.947332+00:00,P1,10.0,2023-02-04 09:59:10.947332+00:00,P2,2.0
127,2023-02-04 10:01:50.434889+00:00,temperature,30,2023-02-04 10:01:50+00:00,2023-02-04 10:01:50.434889+00:00,humidity,36,2023-02-04 10:01:50.434893+00:00,P1,13.0,2023-02-04 10:01:50.434893+00:00,P2,3.0
128,2023-02-04 10:04:30.429665+00:00,temperature,30,2023-02-04 10:04:30+00:00,2023-02-04 10:04:30.429665+00:00,humidity,35,2023-02-04 10:04:30.472104+00:00,P1,5.0,2023-02-04 10:04:30.472104+00:00,P2,3.0
129,2023-02-04 10:07:11.114000+00:00,temperature,30,2023-02-04 10:07:11+00:00,2023-02-04 10:07:11.114000+00:00,humidity,34,2023-02-04 10:07:11.114010+00:00,P1,3.0,2023-02-04 10:07:11.114010+00:00,P2,2.0
130,2023-02-04 10:09:50.977265+00:00,temperature,30,2023-02-04 10:09:50+00:00,2023-02-04 10:09:50.977265+00:00,humidity,35,2023-02-04 10:09:50.978175+00:00,P1,3.0,2023-02-04 10:09:50.978175+00:00,P2,2.0
131,2023-02-04 10:12:31.209897+00:00,temperature,30,2023-02-04 10:12:31+00:00,2023-02-04 10:12:31.209897+00:00,humidity,34,2023-02-04 10:12:31.205690+00:00,P1,2.0,2023-02-04 10:12:31.205690+00:00,P2,2.0
132,2023-02-04 10:15:11.455279+00:00,temperature,31,2023-02-04 10:15:11+00:00,2023-02-04 10:15:11.455279+00:00,humidity,34,2023-02-04 10:15:11.455325+00:00,P1,3.0,2023-02-04 10:15:11.455325+00:00,P2,2.0
133,2023-02-04 10:17:51.690473+00:00,temperature,31,2023-02-04 10:17:51+00:00,2023-02-04 10:17:51.690473+00:00,humidity,35,2023-02-04 10:17:51.690442+00:00,P1,4.0,2023-02-04 10:17:51.690442+00:00,P2,2.0
134,2023-02-04 10:20:31.368036+00:00,temperature,32,2023-02-04 10:20:31+00:00,2023-02-04 10:20:31.368036+00:00,humidity,35,2023-02-04 10:20:31.368050+00:00,P1,7.0,2023-02-04 10:20:31.368050+00:00,P2,3.0
135,2023-02-04 10:23:11.706796+00:00,temperature,33,2023-02-04 10:23:11+00:00,2023-02-04 10:23:11.706796+00:00,humidity,36,2023-02-04 10:23:11.711212+00:00,P1,9.0,2023-02-04 10:23:11.711212+00:00,P2,2.0
136,2023-02-04 10:25:52.219949+00:00,temperature,33,2023-02-04 10:25:52+00:00,2023-02-04 10:25:52.219949+00:00,humidity,34,2023-02-04 10:25:52.219976+00:00,P1,3.0,2023-02-04 10:25:52.219976+00:00,P2,2.0
137,2023-02-04 10:28:31.730705+00:00,temperature,33,2023-02-04 10:28:31+00:00,2023-02-04 10:28:31.730705+00:00,humidity,33,2023-02-04 10:28:31.730683+00:00,P1,2.0,2023-02-04 10:28:31.730683+00:00,P2,2.0
138,2023-02-04 10:31:12.272511+00:00,temperature,34,2023-02-04 10:31:12+00:00,2023-02-04 10:31:12.272511+00:00,humidity,33,2023-02-04 10:31:12.272671+00:00,P1,4.0,2023-02-04 10:31:12.272671+00:00,P2,3.0
139,2023-02-04 10:33:52.825356+00:00,temperature,34,2023-02-04 10:33:52+00:00,2023-02-04 10:33:52.825356+00:00,humidity,33,2023-02-04 10:33:52.822856+00:00,P1,7.0,2023-02-04 10:33:52.822856+00:00,P2,2.0
140,2023-02-04 10:36:33.173720+00:00,temperature,34,2023-02-04 10:36:33+00:00,2023-02-04 10:36:33.173720+00:00,humidity,33,2023-02-04 10:36:33.173750+00:00,P1,2.0,2023-02-04 10:36:33.173750+00:00,P2,2.0
141,2023-02-04 10:39:12.552341+00:00,temperature,35,2023-02-04 10:39:12+00:00,2023-02-04 10:39:12.552341+00:00,humidity,32,2023-02-04 10:39:12.554368+00:00,P1,3.0,2023-02-04 10:39:12.554368+00:00,P2,2.0
142,2023-02-04 10:41:53.061425+00:00,temperature,35,2023-02-04 10:41:53+00:00,2023-02-04 10:41:53.061425+00:00,humidity,32,2023-02-04 10:41:53.001575+00:00,P1,36.0,2023-02-04 10:41:53.001575+00:00,P2,4.0
143,2023-02-04 10:44:33.269200+00:00,temperature,34,2023-02-04 10:44:33+00:00,2023-02-04 10:44:33.269200+00:00,humidity,33,2023-02-04 10:44:33.271397+00:00,P1,174.0,2023-02-04 10:44:33.271397+00:00,P2,11.0
144,2023-02-04 10:47:13.029468+00:00,temperature,34,2023-02-04 10:47:13+00:00,2023-02-04 10:47:13.029468+00:00,humidity,32,2023-02-04 10:47:13.081250+00:00,P1,10.0,2023-02-04 10:47:13.081250+00:00,P2,2.0
145,2023-02-04 10:49:53.008465+00:00,temperature,34,2023-02-04 10:49:53+00:00,2023-02-04 10:49:53.008465+00:00,humidity,33,2023-02-04 10:49:53.008482+00:00,P1,12.0,2023-02-04 10:49:53.008482+00:00,P2,3.0
146,2023-02-04 10:52:33.765386+00:00,temperature,34,2023-02-04 10:52:33+00:00,2023-02-04 10:52:33.765386+00:00,humidity,32,2023-02-04 10:52:33.767588+00:00,P1,18.0,2023-02-04 10:52:33.767588+00:00,P2,3.0
147,2023-02-04 10:55:14.130912+00:00,temperature,34,2023-02-04 10:55:14+00:00,2023-02-04 10:55:14.130912+00:00,humidity,31,2023-02-04 10:55:14.130961+00:00,P1,19.0,2023-02-04 10:55:14.130961+00:00,P2,3.0
148,2023-02-04 10:57:54.023530+00:00,temperature,34,2023-02-04 10:57:54+00:00,2023-02-04 10:57:54.023530+00:00,humidity,31,,,,,,
149,2023-02-04 11:00:34.359650+00:00,temperature,34,2023-02-04 11:00:34+00:00,2023-02-04 11:00:34.359650+00:00,humidity,31,2023-02-04 11:00:34.359597+00:00,P1,2.0,2023-02-04 11:00:34.359597+00:00,P2,1.0
150,2023-02-04 11:03:14.268840+00:00,temperature,34,2023-02-04 11:03:14+00:00,2023-02-04 11:03:14.268840+00:00,humidity,31,2023-02-04 11:03:14.301619+00:00,P1,4.0,2023-02-04 11:03:14.301619+00:00,P2,2.0
151,2023-02-04 11:05:54.317885+00:00,temperature,34,2023-02-04 11:05:54+00:00,2023-02-04 11:05:54.317885+00:00,humidity,31,2023-02-04 11:05:54.322369+00:00,P1,1.0,2023-02-04 11:05:54.322369+00:00,P2,1.0
152,2023-02-04 11:08:34.140997+00:00,temperature,34,2023-02-04 11:08:34+00:00,2023-02-04 11:08:34.140997+00:00,humidity,30,2023-02-04 11:08:34.143203+00:00,P1,2.0,2023-02-04 11:08:34.143203+00:00,P2,2.0
153,2023-02-04 11:11:14.744912+00:00,temperature,33,2023-02-04 11:11:14+00:00,2023-02-04 11:11:14.744912+00:00,humidity,32,2023-02-04 11:11:14.747152+00:00,P1,4.0,2023-02-04 11:11:14.747152+00:00,P2,3.0
154,2023-02-04 11:13:55.030523+00:00,temperature,33,2023-02-04 11:13:55+00:00,2023-02-04 11:13:55.030523+00:00,humidity,32,2023-02-04 11:13:55.030790+00:00,P1,7.0,2023-02-04 11:13:55.030790+00:00,P2,3.0
155,2023-02-04 11:16:34.660883+00:00,temperature,33,2023-02-04 11:16:34+00:00,2023-02-04 11:16:34.660883+00:00,humidity,33,2023-02-04 11:16:34.655840+00:00,P1,6.0,2023-02-04 11:16:34.655840+00:00,P2,3.0
156,2023-02-04 11:19:15.043498+00:00,temperature,32,2023-02-04 11:19:15+00:00,2023-02-04 11:19:15.043498+00:00,humidity,32,2023-02-04 11:19:15.034752+00:00,P1,9.0,2023-02-04 11:19:15.034752+00:00,P2,2.0
157,2023-02-04 11:21:55.620130+00:00,temperature,32,2023-02-04 11:21:55+00:00,2023-02-04 11:21:55.620130+00:00,humidity,33,2023-02-04 11:21:55.619894+00:00,P1,4.0,2023-02-04 11:21:55.619894+00:00,P2,2.0
158,2023-02-04 11:24:35.078299+00:00,temperature,32,2023-02-04 11:24:35+00:00,2023-02-04 11:24:35.078299+00:00,humidity,34,2023-02-04 11:24:35.079209+00:00,P1,4.0,2023-02-04 11:24:35.079209+00:00,P2,3.0
159,2023-02-04 11:27:15.421358+00:00,temperature,32,2023-02-04 11:27:15+00:00,2023-02-04 11:27:15.421358+00:00,humidity,32,2023-02-04 11:27:15.423410+00:00,P1,7.0,2023-02-04 11:27:15.423410+00:00,P2,4.0
160,2023-02-04 11:29:55.601803+00:00,temperature,32,2023-02-04 11:29:55+00:00,2023-02-04 11:29:55.601803+00:00,humidity,32,2023-02-04 11:29:55.653298+00:00,P1,8.0,2023-02-04 11:29:55.653298+00:00,P2,3.0
161,2023-02-04 11:32:35.900304+00:00,temperature,32,2023-02-04 11:32:35+00:00,2023-02-04 11:32:35.900304+00:00,humidity,32,2023-02-04 11:32:35.901400+00:00,P1,3.0,2023-02-04 11:32:35.901400+00:00,P2,3.0
162,2023-02-04 11:35:15.286870+00:00,temperature,32,2023-02-04 11:35:15+00:00,2023-02-04 11:35:15.286870+00:00,humidity,33,2023-02-04 11:35:15.288915+00:00,P1,11.0,2023-02-04 11:35:15.288915+00:00,P2,3.0
163,2023-02-04 11:37:55.935120+00:00,temperature,33,2023-02-04 11:37:55+00:00,2023-02-04 11:37:55.935120+00:00,humidity,34,2023-02-04 11:37:55.935651+00:00,P1,9.0,2023-02-04 11:37:55.935651+00:00,P2,2.0
164,2023-02-04 11:40:36.465765+00:00,temperature,33,2023-02-04 11:40:36+00:00,2023-02-04 11:40:36.465765+00:00,humidity,34,2023-02-04 11:40:36.399029+00:00,P1,6.0,2023-02-04 11:40:36.399029+00:00,P2,2.0
165,2023-02-04 11:43:16.416628+00:00,temperature,34,2023-02-04 11:43:16+00:00,2023-02-04 11:43:16.416628+00:00,humidity,32,2023-02-04 11:43:16.415913+00:00,P1,3.0,2023-02-04 11:43:16.415913+00:00,P2,2.0
166,2023-02-04 11:45:56.286993+00:00,temperature,34,2023-02-04 11:45:56+00:00,2023-02-04 11:45:56.286993+00:00,humidity,30,2023-02-04 11:45:56.286986+00:00,P1,19.0,2023-02-04 11:45:56.286986+00:00,P2,2.0
167,2023-02-04 11:48:36.897215+00:00,temperature,34,2023-02-04 11:48:36+00:00,2023-02-04 11:48:36.897215+00:00,humidity,31,2023-02-04 11:48:36.897191+00:00,P1,7.0,2023-02-04 11:48:36.897191+00:00,P2,3.0
168,2023-02-04 11:51:16.500510+00:00,temperature,34,2023-02-04 11:51:16+00:00,2023-02-04 11:51:16.500510+00:00,humidity,32,2023-02-04 11:51:16.500610+00:00,P1,4.0,2023-02-04 11:51:16.500610+00:00,P2,3.0
169,2023-02-04 11:53:56.786800+00:00,temperature,34,2023-02-04 11:53:56+00:00,2023-02-04 11:53:56.786800+00:00,humidity,31,,,,,,
170,2023-02-04 11:56:37.074500+00:00,temperature,34,2023-02-04 11:56:37+00:00,2023-02-04 11:56:37.074500+00:00,humidity,31,2023-02-04 11:56:37.076421+00:00,P1,6.0,2023-02-04 11:56:37.076421+00:00,P2,2.0
171,2023-02-04 11:59:17.340853+00:00,temperature,33,2023-02-04 11:59:17+00:00,2023-02-04 11:59:17.340853+00:00,humidity,31,2023-02-04 11:59:17.339271+00:00,P1,8.0,2023-02-04 11:59:17.339271+00:00,P2,1.0
172,2023-02-04 12:01:57.149103+00:00,temperature,33,2023-02-04 12:01:57+00:00,2023-02-04 12:01:57.149103+00:00,humidity,32,2023-02-04 12:01:57.200085+00:00,P1,19.0,2023-02-04 12:01:57.200085+00:00,P2,2.0
173,2023-02-04 12:04:37.279298+00:00,temperature,33,2023-02-04 12:04:37+00:00,2023-02-04 12:04:37.279298+00:00,humidity,33,2023-02-04 12:04:37.279321+00:00,P1,4.0,2023-02-04 12:04:37.279321+00:00,P2,2.0
174,2023-02-04 12:07:17.627367+00:00,temperature,34,2023-02-04 12:07:17+00:00,2023-02-04 12:07:17.627367+00:00,humidity,33,2023-02-04 12:07:17.627863+00:00,P1,6.0,2023-02-04 12:07:17.627863+00:00,P2,3.0
175,2023-02-04 12:09:57.616438+00:00,temperature,34,2023-02-04 12:09:57+00:00,2023-02-04 12:09:57.616438+00:00,humidity,32,2023-02-04 12:09:57.616404+00:00,P1,3.0,2023-02-04 12:09:57.616404+00:00,P2,3.0
176,2023-02-04 12:12:37.618465+00:00,temperature,34,2023-02-04 12:12:37+00:00,2023-02-04 12:12:37.618465+00:00,humidity,32,2023-02-04 12:12:37.619265+00:00,P1,4.0,2023-02-04 12:12:37.619265+00:00,P2,3.0
177,2023-02-04 12:15:17.657401+00:00,temperature,34,2023-02-04 12:15:17+00:00,2023-02-04 12:15:17.657401+00:00,humidity,33,2023-02-04 12:15:17.591178+00:00,P1,3.0,2023-02-04 12:15:17.591178+00:00,P2,2.0
178,2023-02-04 12:17:58.631550+00:00,temperature,34,2023-02-04 12:17:58+00:00,2023-02-04 12:17:58.631550+00:00,humidity,32,,,,,,
179,2023-02-04 12:20:38.370112+00:00,temperature,34,2023-02-04 12:20:38+00:00,2023-02-04 12:20:38.370112+00:00,humidity,31,2023-02-04 12:20:38.369981+00:00,P1,19.0,2023-02-04 12:20:38.369981+00:00,P2,4.0
180,2023-02-04 12:23:17.604887+00:00,temperature,34,2023-02-04 12:23:17+00:00,2023-02-04 12:23:17.604887+00:00,humidity,31,2023-02-04 12:23:17.608833+00:00,P1,12.0,2023-02-04 12:23:17.608833+00:00,P2,2.0
181,2023-02-04 12:25:58.866740+00:00,temperature,35,2023-02-04 12:25:58+00:00,2023-02-04 12:25:58.866740+00:00,humidity,31,2023-02-04 12:25:58.866739+00:00,P1,1.0,2023-02-04 12:25:58.866739+00:00,P2,1.0
182,2023-02-04 12:28:38.641817+00:00,temperature,36,2023-02-04 12:28:38+00:00,2023-02-04 12:28:38.641817+00:00,humidity,30,2023-02-04 12:28:38.644682+00:00,P1,12.0,2023-02-04 12:28:38.644682+00:00,P2,3.0
183,2023-02-04 12:31:18.502090+00:00,temperature,36,2023-02-04 12:31:18+00:00,2023-02-04 12:31:18.502090+00:00,humidity,30,2023-02-04 12:31:18.502078+00:00,P1,5.0,2023-02-04 12:31:18.502078+00:00,P2,2.0
184,2023-02-04 12:33:59.192096+00:00,temperature,36,2023-02-04 12:33:59+00:00,2023-02-04 12:33:59.192096+00:00,humidity,30,2023-02-04 12:33:59.192091+00:00,P1,21.0,2023-02-04 12:33:59.192091+00:00,P2,3.0
185,2023-02-04 12:36:39.475290+00:00,temperature,34,2023-02-04 12:36:39+00:00,2023-02-04 12:36:39.475290+00:00,humidity,31,2023-02-04 12:36:39.478147+00:00,P1,46.0,2023-02-04 12:36:39.478147+00:00,P2,3.0
186,2023-02-04 12:39:18.911474+00:00,temperature,33,2023-02-04 12:39:18+00:00,2023-02-04 12:39:18.911474+00:00,humidity,32,2023-02-04 12:39:18.911408+00:00,P1,3.0,2023-02-04 12:39:18.911408+00:00,P2,2.0
187,2023-02-04 12:41:59.679689+00:00,temperature,33,2023-02-04 12:41:59+00:00,2023-02-04 12:41:59.679689+00:00,humidity,30,2023-02-04 12:41:59.679659+00:00,P1,17.0,2023-02-04 12:41:59.679659+00:00,P2,4.0
188,2023-02-04 12:44:39.767540+00:00,temperature,33,2023-02-04 12:44:39+00:00,2023-02-04 12:44:39.767540+00:00,humidity,32,2023-02-04 12:44:39.767436+00:00,P1,8.0,2023-02-04 12:44:39.767436+00:00,P2,2.0
189,2023-02-04 12:47:19.459837+00:00,temperature,33,2023-02-04 12:47:19+00:00,2023-02-04 12:47:19.459837+00:00,humidity,32,2023-02-04 12:47:19.459854+00:00,P1,15.0,2023-02-04 12:47:19.459854+00:00,P2,3.0
190,2023-02-04 12:49:59.529195+00:00,temperature,34,2023-02-04 12:49:59+00:00,2023-02-04 12:49:59.529195+00:00,humidity,33,2023-02-04 12:49:59.562219+00:00,P1,16.0,2023-02-04 12:49:59.562219+00:00,P2,3.0
191,2023-02-04 12:52:39.788622+00:00,temperature,33,2023-02-04 12:52:39+00:00,2023-02-04 12:52:39.788622+00:00,humidity,33,2023-02-04 12:52:39.790774+00:00,P1,3.0,2023-02-04 12:52:39.790774+00:00,P2,3.0
192,2023-02-04 12:55:19.556636+00:00,temperature,33,2023-02-04 12:55:19+00:00,2023-02-04 12:55:19.556636+00:00,humidity,32,2023-02-04 12:55:19.556599+00:00,P1,10.0,2023-02-04 12:55:19.556599+00:00,P2,2.0
193,2023-02-04 12:58:00.255678+00:00,temperature,33,2023-02-04 12:58:00+00:00,2023-02-04 12:58:00.255678+00:00,humidity,31,2023-02-04 12:58:00.224134+00:00,P1,6.0,2023-02-04 12:58:00.224134+00:00,P2,2.0
194,2023-02-04 13:00:40.713991+00:00,temperature,33,2023-02-04 13:00:40+00:00,2023-02-04 13:00:40.713991+00:00,humidity,33,2023-02-04 13:00:40.717883+00:00,P1,8.0,2023-02-04 13:00:40.717883+00:00,P2,3.0
195,2023-02-04 13:03:23.673838+00:00,temperature,33,2023-02-04 13:03:23+00:00,2023-02-04 13:03:23.673838+00:00,humidity,32,,,,,,
196,2023-02-04 13:06:00.600535+00:00,temperature,32,2023-02-04 13:06:00+00:00,2023-02-04 13:06:00.600535+00:00,humidity,32,2023-02-04 13:06:00.600541+00:00,P1,55.0,2023-02-04 13:06:00.600541+00:00,P2,3.0
197,2023-02-04 13:08:40.728040+00:00,temperature,32,2023-02-04 13:08:40+00:00,2023-02-04 13:08:40.728040+00:00,humidity,33,2023-02-04 13:08:40.729663+00:00,P1,5.0,2023-02-04 13:08:40.729663+00:00,P2,2.0
198,2023-02-04 13:11:21.339848+00:00,temperature,32,2023-02-04 13:11:21+00:00,2023-02-04 13:11:21.339848+00:00,humidity,33,2023-02-04 13:11:21.339959+00:00,P1,5.0,2023-02-04 13:11:21.339959+00:00,P2,3.0
199,2023-02-04 13:14:01.188045+00:00,temperature,31,2023-02-04 13:14:01+00:00,2023-02-04 13:14:01.188045+00:00,humidity,33,2023-02-04 13:14:01.188045+00:00,P1,4.0,2023-02-04 13:14:01.188045+00:00,P2,3.0
200,2023-02-04 13:16:40.999546+00:00,temperature,31,2023-02-04 13:16:40+00:00,2023-02-04 13:16:40.999546+00:00,humidity,33,2023-02-04 13:16:40.999551+00:00,P1,4.0,2023-02-04 13:16:40.999551+00:00,P2,2.0
201,2023-02-04 13:19:21.083231+00:00,temperature,31,2023-02-04 13:19:21+00:00,2023-02-04 13:19:21.083231+00:00,humidity,33,2023-02-04 13:19:21.083175+00:00,P1,28.0,2023-02-04 13:19:21.083175+00:00,P2,3.0
202,2023-02-04 13:22:01.665172+00:00,temperature,31,2023-02-04 13:22:01+00:00,2023-02-04 13:22:01.665172+00:00,humidity,33,2023-02-04 13:22:01.665202+00:00,P1,6.0,2023-02-04 13:22:01.665202+00:00,P2,3.0
203,2023-02-04 13:24:41.460898+00:00,temperature,31,2023-02-04 13:24:41+00:00,2023-02-04 13:24:41.460898+00:00,humidity,33,2023-02-04 13:24:41.461809+00:00,P1,3.0,2023-02-04 13:24:41.461809+00:00,P2,2.0
204,2023-02-04 13:27:21.645155+00:00,temperature,31,2023-02-04 13:27:21+00:00,2023-02-04 13:27:21.645155+00:00,humidity,34,2023-02-04 13:27:21.647394+00:00,P1,5.0,2023-02-04 13:27:21.647394+00:00,P2,2.0
205,2023-02-04 13:30:02.178383+00:00,temperature,32,2023-02-04 13:30:02+00:00,2023-02-04 13:30:02.178383+00:00,humidity,33,,,,,,
206,2023-02-04 13:32:42.707984+00:00,temperature,32,2023-02-04 13:32:42+00:00,2023-02-04 13:32:42.707984+00:00,humidity,33,2023-02-04 13:32:42.709984+00:00,P1,6.0,2023-02-04 13:32:42.709984+00:00,P2,2.0
207,2023-02-04 13:35:22.018569+00:00,temperature,32,2023-02-04 13:35:22+00:00,2023-02-04 13:35:22.018569+00:00,humidity,33,2023-02-04 13:35:22.018527+00:00,P1,52.0,2023-02-04 13:35:22.018527+00:00,P2,5.0
208,2023-02-04 13:38:02.490679+00:00,temperature,33,2023-02-04 13:38:02+00:00,2023-02-04 13:38:02.490679+00:00,humidity,34,2023-02-04 13:38:02.489447+00:00,P1,3.0,2023-02-04 13:38:02.489447+00:00,P2,3.0
209,2023-02-04 13:40:42.350735+00:00,temperature,33,2023-02-04 13:40:42+00:00,2023-02-04 13:40:42.350735+00:00,humidity,34,2023-02-04 13:40:42.350629+00:00,P1,6.0,2023-02-04 13:40:42.350629+00:00,P2,3.0
210,2023-02-04 13:43:22.486676+00:00,temperature,34,2023-02-04 13:43:22+00:00,2023-02-04 13:43:22.486676+00:00,humidity,33,2023-02-04 13:43:22.486486+00:00,P1,4.0,2023-02-04 13:43:22.486486+00:00,P2,3.0
211,2023-02-04 13:46:03.003137+00:00,temperature,34,2023-02-04 13:46:03+00:00,2023-02-04 13:46:03.003137+00:00,humidity,33,2023-02-04 13:46:03.001522+00:00,P1,6.0,2023-02-04 13:46:03.001522+00:00,P2,2.0
212,2023-02-04 13:48:42.421577+00:00,temperature,35,2023-02-04 13:48:42+00:00,2023-02-04 13:48:42.421577+00:00,humidity,33,2023-02-04 13:48:42.421089+00:00,P1,6.0,2023-02-04 13:48:42.421089+00:00,P2,3.0
213,2023-02-04 13:51:22.983219+00:00,temperature,35,2023-02-04 13:51:22+00:00,2023-02-04 13:51:22.983219+00:00,humidity,33,2023-02-04 13:51:22.982643+00:00,P1,19.0,2023-02-04 13:51:22.982643+00:00,P2,3.0
214,2023-02-04 13:54:03.006751+00:00,temperature,35,2023-02-04 13:54:03+00:00,2023-02-04 13:54:03.006751+00:00,humidity,33,2023-02-04 13:54:03.009998+00:00,P1,13.0,2023-02-04 13:54:03.009998+00:00,P2,3.0
215,2023-02-04 13:56:43.732878+00:00,temperature,34,2023-02-04 13:56:43+00:00,2023-02-04 13:56:43.732878+00:00,humidity,34,2023-02-04 13:56:43.731446+00:00,P1,2.0,2023-02-04 13:56:43.731446+00:00,P2,2.0
216,2023-02-04 13:59:23.394099+00:00,temperature,34,2023-02-04 13:59:23+00:00,2023-02-04 13:59:23.394099+00:00,humidity,33,2023-02-04 13:59:23.428417+00:00,P1,21.0,2023-02-04 13:59:23.428417+00:00,P2,3.0
217,2023-02-04 14:02:03.679488+00:00,temperature,33,2023-02-04 14:02:03+00:00,2023-02-04 14:02:03.679488+00:00,humidity,34,2023-02-04 14:02:03.677523+00:00,P1,10.0,2023-02-04 14:02:03.677523+00:00,P2,4.0
218,2023-02-04 14:04:43.800159+00:00,temperature,32,2023-02-04 14:04:43+00:00,2023-02-04 14:04:43.800159+00:00,humidity,35,2023-02-04 14:04:43.801459+00:00,P1,4.0,2023-02-04 14:04:43.801459+00:00,P2,3.0
219,2023-02-04 14:07:24.574985+00:00,temperature,31,2023-02-04 14:07:24+00:00,2023-02-04 14:07:24.574985+00:00,humidity,35,2023-02-04 14:07:24.570913+00:00,P1,8.0,2023-02-04 14:07:24.570913+00:00,P2,3.0
220,2023-02-04 14:10:04.022403+00:00,temperature,31,2023-02-04 14:10:04+00:00,2023-02-04 14:10:04.022403+00:00,humidity,35,2023-02-04 14:10:04.021385+00:00,P1,8.0,2023-02-04 14:10:04.021385+00:00,P2,3.0
221,2023-02-04 14:12:44.314592+00:00,temperature,32,2023-02-04 14:12:44+00:00,2023-02-04 14:12:44.314592+00:00,humidity,34,2023-02-04 14:12:44.314597+00:00,P1,12.0,2023-02-04 14:12:44.314597+00:00,P2,3.0
222,2023-02-04 14:15:24.632178+00:00,temperature,33,2023-02-04 14:15:24+00:00,2023-02-04 14:15:24.632178+00:00,humidity,35,2023-02-04 14:15:24.632185+00:00,P1,16.0,2023-02-04 14:15:24.632185+00:00,P2,3.0
223,2023-02-04 14:18:04.568473+00:00,temperature,34,2023-02-04 14:18:04+00:00,2023-02-04 14:18:04.568473+00:00,humidity,34,2023-02-04 14:18:04.570395+00:00,P1,14.0,2023-02-04 14:18:04.570395+00:00,P2,3.0
224,2023-02-04 14:20:44.743091+00:00,temperature,35,2023-02-04 14:20:44+00:00,2023-02-04 14:20:44.743091+00:00,humidity,33,2023-02-04 14:20:44.961472+00:00,P1,20.0,2023-02-04 14:20:44.961472+00:00,P2,3.0
